milb_id,mlb_id,mlb,war,draft,bats,throws,height,weight,positions,designated,first,second,third,shortstop,catcher,outfielder
jones003ben,none,0,nan,10.0,right,right,70.0,175.0,Outfielder,0,0,0,0,0,0,1
senne001aar,none,0,nan,10.0,left,left,74.0,180.0,First Baseman and Leftfielder,0,1,0,0,0,0,0
law000ada,none,0,nan,12.0,right,right,72.0,195.0,"Leftfielder, Third Baseman and Second Baseman",0,0,1,1,0,0,0
strong001sha,none,0,nan,41.0,left,right,74.0,185.0,Outfielder,0,0,0,0,0,0,1
palmer000ril,none,0,nan,31.0,left,right,76.0,215.0,"First Baseman, Outfielder and Third Baseman",0,1,0,1,0,0,1
salsgi001lan,none,0,nan,37.0,right,right,72.0,175.0,Leftfielder,0,0,0,0,0,0,0
mendez001rod,none,0,nan,nan,right,right,71.0,180.0,Outfielder,0,0,0,0,0,0,1
muratt001raf,none,0,nan,nan,right,right,72.0,173.0,Outfielder,0,0,0,0,0,0,1
finn002joh,none,0,nan,10.0,right,right,68.0,168.0,"Second Baseman, Outfielder and Shortstop",0,0,1,0,1,0,1
pettif001tor,none,0,nan,13.0,right,right,70.0,165.0,Second Baseman,0,0,1,0,0,0,0
burges002mic,none,0,nan,1.0,left,left,71.0,195.0,Rightfielder and First Baseman,0,1,0,0,0,0,0
weber001mic,none,0,nan,37.0,left,right,72.0,200.0,"Third Baseman, First Baseman and Second Baseman",0,1,1,1,0,0,0
castil001dav,none,0,nan,nan,both,left,70.0,160.0,Outfielder,0,0,0,0,0,0,1
olson003mat,olsonma02,1,0.4,1.0,left,right,77.0,230.0,First Baseman and Rightfielder,0,1,0,0,0,0,0
santos001cha,santoch01,1,0.1,22.0,left,left,71.0,220.0,First Baseman,0,1,0,0,0,0,0
herrnb001ale,none,0,nan,nan,both,right,72.0,182.0,Catcher and Leftfielder,0,0,0,0,0,1,0
black001bra,none,0,nan,34.0,left,right,72.0,185.0,Outfielder and Catcher,0,0,0,0,0,1,1
gomez001eri,none,0,nan,nan,left,right,74.0,240.0,First Baseman,0,1,0,0,0,0,0
telis001tom,telisto01,1,0.0,nan,both,right,68.0,220.0,Catcher and First Baseman,0,1,0,0,0,1,0
adduci001jam,adducji02,1,0.9,42.0,left,left,74.0,210.0,Outfielder and First Baseman,0,1,0,0,0,0,1
walker002rya,none,0,nan,18.0,left,right,73.0,157.0,"Second Baseman, Shortstop and Third Baseman",0,0,1,1,1,0,0
ramsey001jef,none,0,nan,51.0,left,right,74.0,195.0,Outfielder,0,0,0,0,0,0,1
perez004edu,perezed02,1,1.9,nan,right,right,73.0,175.0,Catcher and First Baseman,0,1,0,0,0,1,0
darcui001far,none,0,nan,11.0,left,left,71.0,180.0,Outfielder,0,0,0,0,0,0,1
bregma001ale,bregmal01,1,3.9,1.0,right,right,72.0,180.0,Shortstop and Third Baseman,0,0,0,1,1,0,0
escoba001ale,escobal01,1,1.5,nan,right,right,73.0,185.0,Outfielder,0,0,0,0,0,0,1
cunnin002wes,none,0,nan,17.0,left,right,74.0,200.0,First Baseman and Leftfielder,0,1,0,0,0,0,0
gorrie001bra,none,0,nan,21.0,right,right,69.0,180.0,"Second Baseman, Outfielder and Third Baseman",0,0,1,1,0,0,1
marusz001add,none,0,nan,17.0,right,right,73.0,190.0,"Shortstop, Third Baseman and First Baseman",0,1,0,1,1,0,0
duran001ale,none,0,nan,nan,right,right,73.0,170.0,"Third Baseman, Second Baseman and First Baseman",0,1,1,1,0,0,0
tronco001nol,none,0,nan,nan,right,right,73.0,160.0,First Baseman and Outfielder,0,1,0,0,0,0,1
fermin001car,none,0,nan,nan,right,right,69.0,140.0,"Shortstop, Third Baseman and Second Baseman",0,0,1,1,1,0,0
dudley001aar,none,0,nan,nan,left,right,75.0,195.0,"First Baseman, Catcher and Outfielder",0,1,0,0,0,1,1
cepeda001mal,none,0,nan,13.0,right,right,73.0,195.0,"First Baseman, Outfielder and Third Baseman",0,1,0,1,0,0,1
miller004chr,none,0,nan,11.0,right,right,74.0,210.0,Catcher and Outfielder,0,0,0,0,0,1,1
cuyler001mil,cuylemi01,1,5.4,2.0,both,right,70.0,175.0,Outfielder,0,0,0,0,0,0,1
medina001fac,none,0,nan,nan,both,right,69.0,170.0,Outfielder and Second Baseman,0,0,1,0,0,0,1
walker001jar,none,0,nan,5.0,left,right,74.0,195.0,"Third Baseman, First Baseman and Second Baseman",0,1,1,1,0,0,0
spain001rob,none,0,nan,19.0,left,right,76.0,215.0,Third Baseman,0,0,0,1,0,0,0
bernad001rod,none,0,nan,nan,right,right,73.0,165.0,Outfielder,0,0,0,0,0,0,1
hughes001vin,none,0,nan,nan,right,right,69.0,225.0,Third Baseman and First Baseman,0,1,0,1,0,0,0
urbanu001nic,none,0,nan,nan,both,right,73.0,175.0,"Second Baseman, Shortstop and Third Baseman",0,0,1,1,1,0,0
tucker001mic,tuckemi01,1,8.1,1.0,left,right,74.0,185.0,Outfielder and Second Baseman,0,0,1,0,0,0,1
novisk001jos,none,0,nan,7.0,left,right,76.0,230.0,"Catcher, Outfielder and First Baseman",0,1,0,0,0,1,1
dacey001rya,none,0,nan,nan,right,right,75.0,200.0,"Shortstop, First Baseman and Third Baseman",0,1,0,1,1,0,0
fernan001jai,none,0,nan,nan,right,right,73.0,220.0,Catcher,0,0,0,0,0,1,0
perez008rob,perezro02,1,2.6,33.0,right,right,71.0,220.0,Catcher,0,0,0,0,0,1,0
rumsey001dan,none,0,nan,16.0,left,right,70.0,185.0,Outfielder,0,0,0,0,0,0,1
reed001rya,none,0,nan,21.0,left,left,76.0,210.0,Outfielder,0,0,0,0,0,0,1
knight001sha,none,0,nan,13.0,right,right,70.0,175.0,Second Baseman and Shortstop,0,0,1,0,1,0,0
rhodes001kar,rhodeka01,1,-0.3,3.0,left,left,72.0,175.0,Outfielder,0,0,0,0,0,0,1
carril001mat,carrima01,1,-1.6,nan,left,left,71.0,185.0,Outfielder,0,0,0,0,0,0,1
durang001lui,duranlu01,1,0.2,nan,both,right,69.0,155.0,Outfielder,0,0,0,0,0,0,1
lomasn001ste,lomasst01,1,0.1,5.0,right,right,72.0,185.0,Catcher,0,0,0,0,0,1,0
cedeno001jos,none,0,nan,nan,right,right,72.0,150.0,"First Baseman, Third Baseman and Second Baseman",0,1,1,1,0,0,0
lassit001gar,none,0,nan,27.0,left,right,73.0,185.0,Third Baseman and Shortstop,0,0,0,1,1,0,0
valdez001ale,none,0,nan,nan,both,right,73.0,160.0,"Third Baseman, First Baseman and Second Baseman",0,1,1,1,0,0,0
schuda001jus,none,0,nan,27.0,left,right,75.0,210.0,"First Baseman, Catcher and Outfielder",0,1,0,0,0,1,1
flower001tyl,flowety01,1,6.8,33.0,right,right,76.0,260.0,Catcher and First Baseman,0,1,0,0,0,1,0
vankoo001jas,none,0,nan,46.0,right,right,72.0,170.0,"Second Baseman, Shortstop and Third Baseman",0,0,1,1,1,0,0
durazo001ern,none,0,nan,12.0,left,right,69.0,201.0,"First Baseman, Third Baseman and Outfielder",0,1,0,1,0,0,1
mcneel001jef,mcneeje01,1,0.2,2.0,right,right,74.0,190.0,Outfielder,0,0,0,0,0,0,1
spry001sha,none,0,nan,nan,left,left,71.0,185.0,First Baseman and Outfielder,0,1,0,0,0,0,1
wilson013joh,none,0,nan,11.0,right,right,73.0,205.0,Catcher,0,0,0,0,0,1,0
booth000tyl,none,0,nan,13.0,left,left,72.0,155.0,Outfielder,0,0,0,0,0,0,1
sardin001bro,sardibr01,1,0.0,1.0,left,right,73.0,220.0,"Outfielder, Third Baseman and Shortstop",0,0,0,1,1,0,1
owens001mar,none,0,nan,19.0,left,right,72.0,180.0,Catcher and Third Baseman,0,0,0,1,0,1,0
yarnal000nic,none,0,nan,35.0,left,left,72.0,200.0,First Baseman and Designated Hitter,1,1,0,0,0,0,0
morale000jho,none,0,nan,nan,right,right,72.0,170.0,"Third Baseman, Shortstop and Second Baseman",0,0,1,1,1,0,0
toale001joh,none,0,nan,2.0,left,right,72.0,190.0,"First Baseman, Third Baseman and Catcher",0,1,0,1,0,1,0
repec001mat,none,0,nan,27.0,right,right,73.0,190.0,Third Baseman and First Baseman,0,1,0,1,0,0,0
jerolo001bri,none,0,nan,6.0,left,right,72.0,205.0,Catcher,0,0,0,0,0,1,0
burgos000ald,none,0,nan,8.0,right,right,72.0,165.0,Outfielder,0,0,0,0,0,0,1
conlon001kei,none,0,nan,14.0,right,right,75.0,210.0,Leftfielder,0,0,0,0,0,0,0
haman001ant,none,0,nan,13.0,right,right,76.0,210.0,Outfielder,0,0,0,0,0,0,1
pena001ama,none,0,nan,nan,right,right,72.0,188.0,"Third Baseman, Second Baseman and Shortstop",0,0,1,1,1,0,0
mullin001jac,none,0,nan,14.0,right,right,73.0,200.0,Third Baseman and First Baseman,0,1,0,1,0,0,0
duva001bri,none,0,nan,29.0,both,right,69.0,165.0,Second Baseman and Outfielder,0,0,1,0,0,0,1
lomack001jer,none,0,nan,14.0,both,right,68.0,160.0,"Second Baseman, Outfielder and Shortstop",0,0,1,0,1,0,1
ramire006joh,none,0,nan,15.0,left,left,70.0,185.0,Outfielder,0,0,0,0,0,0,1
mirand002mar,none,0,nan,24.0,right,right,70.0,190.0,Outfielder,0,0,0,0,0,0,1
david001gre,none,0,nan,1.0,left,right,73.0,185.0,"Catcher, Third Baseman and First Baseman",0,1,0,1,0,1,0
single001dua,singldu01,1,-1.1,5.0,left,right,73.0,170.0,Outfielder,0,0,0,0,0,0,1
carlin001luk,carlilu01,1,0.5,10.0,both,right,70.0,190.0,Catcher,0,0,0,0,0,1,0
jones007chr,none,0,nan,11.0,right,right,72.0,205.0,Catcher,0,0,0,0,0,1,0
ehlers001cod,none,0,nan,11.0,left,left,71.0,190.0,First Baseman,0,1,0,0,0,0,0
sorens001zac,sorenza01,1,-0.3,2.0,both,right,72.0,190.0,"Shortstop, Second Baseman and Outfielder",0,0,1,0,1,0,1
castil000rus,castiru02,1,1.7,nan,right,right,69.0,195.0,Outfielder and Second Baseman,0,0,1,0,0,0,1
hughes005rob,none,0,nan,18.0,right,right,74.0,200.0,Outfielder,0,0,0,0,0,0,1
tatis001fer,tatisfe01,1,6.3,nan,right,right,71.0,185.0,"Third Baseman, Outfielder and First Baseman",0,1,0,1,0,0,1
saba001ces,none,0,nan,nan,both,right,72.0,160.0,Shortstop and Third Baseman,0,0,0,1,1,0,0
hudson001kyr,none,0,nan,3.0,right,right,73.0,180.0,Centerfielder,0,0,0,0,0,0,0
almont001abr,almonab01,1,3.0,nan,both,right,69.0,210.0,Outfielder,0,0,0,0,0,0,1
guille002jos,none,0,nan,nan,both,right,71.0,150.0,"Second Baseman, Shortstop and Third Baseman",0,0,1,1,1,0,0
richar002kev,richake02,1,0.1,nan,right,right,75.0,230.0,Catcher and First Baseman,0,1,0,0,0,1,0
thiess001mik,none,0,nan,42.0,right,right,71.0,185.0,Outfielder,0,0,0,0,0,0,1
santan002rub,none,0,nan,nan,right,right,74.0,200.0,"Second Baseman, Third Baseman and Outfielder",0,0,1,1,0,0,1
hernan005fra,none,0,nan,nan,both,right,70.0,180.0,Catcher,0,0,0,0,0,1,0
hiura000kes,none,0,nan,1.0,right,right,71.0,190.0,Designated Hitter,1,0,0,0,0,0,0
winche001jef,none,0,nan,1.0,right,right,72.0,205.0,Catcher,0,0,0,0,0,1,0
nick001dav,none,0,nan,4.0,right,right,74.0,180.0,Second Baseman and Leftfielder,0,0,1,0,0,0,0
moore001jer,mooreje02,1,0.0,6.0,left,right,73.0,190.0,Outfielder,0,0,0,0,0,0,1
brambi001mic,none,0,nan,11.0,right,right,75.0,210.0,First Baseman and Catcher,0,1,0,0,0,1,0
evange001geo,none,0,nan,47.0,right,right,69.0,180.0,"Third Baseman, Second Baseman and Shortstop",0,0,1,1,1,0,0
allred001dal,allrebe01,1,0.8,25.0,left,left,72.0,190.0,Outfielder,0,0,0,0,0,0,1
gregg002fre,none,0,nan,21.0,left,right,76.0,220.0,First Baseman,0,1,0,0,0,0,0
greene005jam,greenty02,1,-0.6,1.0,right,right,74.0,200.0,"Shortstop, Second Baseman and Third Baseman",0,0,1,1,1,0,0
ruiz001ces,none,0,nan,nan,both,right,73.0,150.0,"First Baseman, Second Baseman and Third Baseman",0,1,1,1,0,0,0
lopez009jes,none,0,nan,nan,right,right,71.0,170.0,"Second Baseman, Shortstop and Third Baseman",0,0,1,1,1,0,0
bell004jos,none,0,nan,6.0,right,right,72.0,215.0,Catcher and Third Baseman,0,0,0,1,0,1,0
ribera000jor,none,0,nan,21.0,left,right,72.0,225.0,First Baseman,0,1,0,0,0,0,0
lewis001mic,none,0,nan,2.0,right,right,71.0,170.0,"Second Baseman, Outfielder and Shortstop",0,0,1,0,1,0,1
lucroy001jon,lucrojo01,1,19.3,3.0,right,right,72.0,200.0,Catcher and First Baseman,0,1,0,0,0,1,0
martin011car,none,0,nan,nan,right,right,71.0,182.0,"Shortstop, Second Baseman and Third Baseman",0,0,1,1,1,0,0
camero002ant,none,0,nan,12.0,left,left,73.0,215.0,Outfielder,0,0,0,0,0,0,1
pilesk002mar,none,0,nan,12.0,right,right,73.0,175.0,"Shortstop, Second Baseman and Third Baseman",0,0,1,1,1,0,0
contre002joh,none,0,nan,nan,right,right,72.0,185.0,Third Baseman and First Baseman,0,1,0,1,0,0,0
taylor016rob,none,0,nan,25.0,right,right,74.0,210.0,"Catcher, Leftfielder and First Baseman",0,1,0,0,0,1,0
nelson001bry,nelsobr01,1,0.0,44.0,both,right,70.0,200.0,"Third Baseman, Outfielder and Shortstop",0,0,0,1,1,0,1
fowler001dav,none,0,nan,8.0,right,right,75.0,190.0,Outfielder,0,0,0,0,0,0,1
